FECHA,GRAVEDAD,PEATON,AUTOMOVIL,CAMPAERO,CAMIONETA,MICRO,BUSETA,BUS,CAMION,VOLQUETA,MOTO,BICICLETA,OTRO,VIA 1,BARRIO,HORA,ENTIDAD,nombrecomuna,Propietario de Vehículo,DIURNIO/NOCTURNO,HORA RESTRICCION MOTO
01/01/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA             ,PORTON DEL TEJAR                        ,12/31/1899 02:00:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/01/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,0,0,0,DIAGONAL 15           ,RICAURTE                                ,12/31/1899 05:30:00 PM,AGENTES DTB,La Concordia,Particular,Diurno,Sin restricción
01/01/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,0,0,3,0,0,CARRERA             ,DIAMANTE II                             ,12/31/1899 07:30:00 PM,AGENTES DTB,Provenza,Particular,Nocturno,Sin restricción
01/01/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,0,0,0,AUTOPISTA GIRÓN            ,EL BUENO                                ,12/31/1899 11:15:00 AM,AGENTES DTB,Sur Occidente,Particular,Diurno,Sin restricción
01/01/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,0,0,2,0,0,CALLE               ,CONUCOS                                 ,12/31/1899 07:40:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Nocturno,Sin restricción
01/01/2017 12:00:00 AM,CON MUERTOS    ,0,0,0,0,0,0,0,0,0,1,0,0,AUTOPISTA  NORTE         ,VILLA MERCEDES                          ,12/31/1899 12:20:00 AM,AGENTES DTB,Nororiental,Particular,Nocturno,En restricción
01/01/2017 12:00:00 AM,SOLO DAÑOS,0,1,1,0,0,0,0,0,0,0,0,0,CARRERA             ,PORVENIR                                ,12/31/1899 03:40:00 AM,AGENTES DTB,Sur Occidente,Particular,Nocturno,Sin restricción
01/02/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,AUTOPISTA GIRÓN            ,EL BUENO                                ,12/31/1899 09:15:00 PM,AGENTES DTB,Sur Occidente,Particular,Nocturno,Sin restricción
01/02/2017 12:00:00 AM,CON HERIDOS    ,1,1,0,0,0,0,0,0,0,0,0,0,CALLE               ,JUVENTUD                                ,12/31/1899 05:20:00 PM,AGENTES DTB,Nororiental,Particular,Diurno,Sin restricción
01/02/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,0,0,0,0,1,0,0,0,0,CARRERA             ,CHAPINERO                               ,12/31/1899 11:00:00 AM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/03/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,COMUNEROS                               ,12/31/1899 04:40:00 PM,AGENTES DTB,San Francisco,Empresa,Diurno,Sin restricción
01/03/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA             ,ALVAREZ                                 ,12/31/1899 11:10:00 AM,AGENTES DTB,Oriental,Particular,Diurno,Sin restricción
01/03/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,AVENIDA  BUCAROS  ,CIUDADELA REAL DE MINAS                 ,12/31/1899 07:30:00 AM,AGENTES DTB,La Ciudadela,Particular,Diurno,Sin restricción
01/03/2017 12:00:00 AM,SOLO DAÑOS,0,0,1,1,0,0,0,0,0,0,0,0,CARRERA             ,LA AURORA                               ,12/31/1899 11:45:00 AM,AGENTES DTB,Oriental,Particular,Diurno,Sin restricción
01/03/2017 12:00:00 AM,SOLO DAÑOS,0,1,1,0,0,0,0,0,0,1,0,0,CARRERA             ,ALARCON                                 ,12/31/1899 12:00:00 PM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/03/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CALLE               ,LA CONCORDIA                            ,12/31/1899 12:45:00 PM,AGENTES DTB,La Concordia,Particular,Diurno,Sin restricción
01/03/2017 12:00:00 AM,CON HERIDOS    ,1,1,0,0,0,0,0,0,0,0,0,0,CALLE               ,GAITAN                                  ,12/31/1899 06:05:00 PM,AGENTES DTB,Occidental,Empresa,Nocturno,Sin restricción
01/03/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,0,1,0,0,0,0,CARRERA             ,BOSQUE NORTE                            ,12/31/1899 06:20:00 PM,AGENTES DTB,Nororiental,Particular,Nocturno,Sin restricción
01/04/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,CIUDAD BOLIVAR                          ,12/31/1899 12:00:00 PM,AGENTES DTB,La Ciudadela,Particular,Diurno,Sin restricción
01/04/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CALLE               ,PROVENZA                                ,12/31/1899 06:00:00 PM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/04/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,ANTONIA SANTOS                          ,12/31/1899 02:00:00 PM,AGENTES DTB,Oriental,Empresa,Diurno,Sin restricción
01/04/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,1,0,0,0,0,0,CALLE               ,EL BUENO                                ,12/31/1899 12:40:00 AM,AGENTES DTB,Sur Occidente,Particular,Nocturno,Sin restricción
01/04/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,1,0,0,1,0,0,0,0,0,CALLE               ,PROVENZA                                ,12/31/1899 07:10:00 PM,AGENTES DTB,Provenza,Particular,Nocturno,Sin restricción
01/04/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,1,0,0,0,0,0,0,0,0,CALLE               ,PLAZA MAYOR                             ,12/31/1899 09:40:00 PM,AGENTES DTB,La Ciudadela,Particular,Nocturno,Sin restricción
01/05/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA             ,ALARCON                                 ,12/31/1899 05:30:00 PM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/05/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,1,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA           ,PUERTA DEL SOL                          ,12/31/1899 07:30:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Nocturno,Sin restricción
01/05/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,1,0,0,0,0,0,1,0,0,CARRERA             ,ALFONSO LOPEZ                           ,12/31/1899 08:25:00 PM,AGENTES DTB,García Rovira,Empresa,Nocturno,Sin restricción
01/05/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,GAITAN                                  ,12/31/1899 09:40:00 PM,AGENTES DTB,Occidental,Particular,Nocturno,Sin restricción
01/05/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,SOTOMAYOR                               ,12/31/1899 08:00:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Nocturno,Sin restricción
01/05/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,1,0,0,0,0,0,1,0,0,CALLE               ,LA AURORA                               ,12/31/1899 01:05:00 PM,AGENTES DTB,Oriental,Particular,Diurno,Sin restricción
01/05/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA             ,ALVAREZ                                 ,12/31/1899 04:40:00 PM,AGENTES DTB,Oriental,Particular,Diurno,Sin restricción
01/06/2017 12:00:00 AM,CON MUERTOS    ,1,0,0,0,0,0,0,1,0,0,0,0,AUTOPISTA GIRÓN            ,ZONA INDUSTRIAL                         ,12/31/1899 10:10:00 AM,AGENTES DTB,Occidental,Particular,Diurno,Sin restricción
01/06/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,SAN FRANCISCO                           ,12/31/1899 09:00:00 AM,AGENTES DTB,San Francisco,Empresa,Diurno,Sin restricción
01/06/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,PROVENZA                                ,12/31/1899 03:55:00 PM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/06/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,1,0,0,0,0,0,0,0,0,CALLE               ,EL ROCIO                                ,12/31/1899 07:20:00 PM,AGENTES DTB,Sur Occidente,Particular,Nocturno,Sin restricción
01/06/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,PROVENZA                                ,12/31/1899 01:47:00 PM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/06/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,1,0,1,0,0,0,0,0,0,CARRERA             ,NORTE BAJO                              ,12/31/1899 03:00:00 PM,AGENTES DTB,San Francisco,Empresa,Diurno,Sin restricción
01/06/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,CENTRO                                  ,12/31/1899 12:45:00 PM,AGENTES DTB,Centro,Particular,Diurno,Sin restricción
01/07/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,1,0,0,0,0,0,1,0,0,CALLE               ,COMUNEROS                               ,12/31/1899 02:00:00 AM,AGENTES DTB,San Francisco,Particular,Nocturno,En restricción
01/07/2017 12:00:00 AM,CON HERIDOS    ,0,0,1,0,0,0,0,0,0,1,0,0,BOULEVAR BOLIVAR    ,MODELO                                  ,12/31/1899 04:15:00 PM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/07/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,2,0,0,CALLE               ,PROVENZA                                ,12/31/1899 10:45:00 AM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/07/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,SAN RAFAEL                              ,12/31/1899 01:05:00 PM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/08/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,1,0,0,0,0,0,CALLE               ,BOLARQUI                                ,12/31/1899 11:00:00 AM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/08/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,LA CONCORDIA                            ,12/31/1899 12:10:00 PM,AGENTES DTB,La Concordia,Particular,Diurno,Sin restricción
01/08/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,GARCIA ROVIRA                           ,12/31/1899 07:20:00 PM,AGENTES DTB,Centro,Empresa,Nocturno,Sin restricción
01/08/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,PORVENIR                                ,12/31/1899 10:20:00 PM,AGENTES DTB,Sur Occidente,Empresa,Nocturno,Sin restricción
01/09/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA             ,CENTRO                                  ,12/31/1899 02:30:00 PM,AGENTES DTB,Centro,Particular,Diurno,Sin restricción
01/09/2017 12:00:00 AM,CON HERIDOS    ,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,VILLA ROSA I  II y III                  ,12/31/1899 01:50:00 PM,AGENTES DTB,Norte,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,RICAURTE                                ,12/31/1899 12:55:00 PM,AGENTES DTB,La Concordia,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,0,1,0,CALLE               ,LA INDEPENDENCIA                        ,12/31/1899 03:30:00 PM,AGENTES DTB,Nororiental,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,1,0,1,0,0,AUTOPISTA  CUCUTA         ,MORRORICO                               ,12/31/1899 05:30:00 PM,AGENTES DTB,Morrorrico,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA             ,GOMEZ NINO                              ,12/31/1899 08:02:00 PM,AGENTES DTB,La Concordia,Particular,Nocturno,Sin restricción
01/10/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,0,0,0,1,0,0,CALLE               ,EL BUENO                                ,12/31/1899 11:30:00 AM,AGENTES DTB,Sur Occidente,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,1,0,0,0,0,0,0,0,0,AUTOPISTA FLORIDA BUCARAMANGA           ,ANTONIA SANTOS SUR                      ,12/31/1899 02:40:00 PM,AGENTES DTB,La Pedregosa,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,0,0,0,0,0,0,1,0,0,CARRERA             ,CENTRO                                  ,12/31/1899 01:15:00 PM,AGENTES DTB,Centro,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA             ,LA FLORA                                ,12/31/1899 02:30:00 PM,AGENTES DTB,La Pedregosa,Particular,Diurno,Sin restricción
01/10/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,1,0,0,0,0,0,0,AVENIDA Q SECA             ,SAN FRANCISCO                           ,12/31/1899 06:30:00 PM,AGENTES DTB,Oriental,Particular,Nocturno,Sin restricción
01/11/2017 12:00:00 AM,SOLO DAÑOS,0,3,0,0,0,0,0,0,0,0,0,0,CALLE               ,BUCARAMANGA                             ,12/31/1899 04:10:00 PM,AGENTES DTB,Sur Occidente,Particular,Diurno,Sin restricción
01/11/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,1,0,0,0,0,0,0,0,0,CARRERA             ,CENTRO                                  ,12/31/1899 04:40:00 PM,AGENTES DTB,Centro,Particular,Diurno,Sin restricción
01/11/2017 12:00:00 AM,SOLO DAÑOS,0,1,1,0,0,0,0,0,0,0,0,0,CALLE               ,SOTOMAYOR                               ,12/31/1899 08:00:00 AM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/11/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,1,0,0,0,0,0,0,CARRERA             ,CHAPINERO                               ,12/31/1899 08:30:00 AM,AGENTES DTB,San Francisco,Empresa,Diurno,Sin restricción
01/11/2017 12:00:00 AM,SOLO DAÑOS,0,0,1,0,0,0,0,1,0,0,0,0,CARRERA             ,CENTRO                                  ,12/31/1899 11:13:00 AM,AGENTES DTB,Centro,Particular,Diurno,Sin restricción
01/11/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,TRANSVERSAL ORIENTAL         ,LAGOS DEL CACIQUE                       ,12/31/1899 07:00:00 PM,AGENTES DTB,Lagos del Cacique,Particular,Nocturno,Sin restricción
01/11/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,0,0,2,0,0,AUTOPISTA FLORIDA BUCARAMANGA           ,DIAMANTE II                             ,12/31/1899 11:15:00 AM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/12/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,2,0,0,0,0,0,0,0,0,CARRERA             ,CABECERA DEL LLANO                      ,12/31/1899 03:00:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/12/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,0,0,2,0,0,CALLE               ,GARCIA ROVIRA                           ,12/31/1899 06:15:00 PM,AGENTES DTB,García Rovira,Particular,Nocturno,Sin restricción
01/12/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,0,0,0,0,0,0,1,0,1,CARRERA             ,SAN FRANCISCO                           ,12/31/1899 12:10:00 PM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/12/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,1,0,0,0,0,CALLE               ,CAMPOHERMOSO                            ,12/31/1899 09:45:00 AM,AGENTES DTB,García Rovira,Particular,Diurno,Sin restricción
01/12/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,ALFONSO LOPEZ                           ,12/31/1899 07:05:00 PM,AGENTES DTB,García Rovira,Particular,Nocturno,Sin restricción
01/12/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,1,0,0,0,0,0,0,0,CALLE               ,PROVENZA                                ,12/31/1899 11:00:00 AM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/12/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,1,0,0,0,0,CARRERA             ,CENTRO                                  ,12/31/1899 06:30:00 PM,AGENTES DTB,Centro,Particular,Nocturno,Sin restricción
01/12/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,CONUCOS                                 ,12/31/1899 04:00:00 PM,AGENTES DTB,Cabecera del Llano,Empresa,Diurno,Sin restricción
01/12/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,PROVENZA                                ,12/31/1899 08:15:00 AM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/12/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,0,0,2,0,0,CARRERA             ,CENTRO                                  ,12/31/1899 12:20:00 PM,AGENTES DTB,Centro,Particular,Diurno,Sin restricción
01/13/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,1,0,0,0,0,0,1,0,0,CALLE               ,SAN FRANCISCO                           ,12/31/1899 11:40:00 AM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/13/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,0,0,2,0,0,CALLE               ,ALFONSO LOPEZ                           ,12/31/1899 01:35:00 PM,AGENTES DTB,García Rovira,Particular,Diurno,Sin restricción
01/13/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,0,0,0,0,1,0,0,0,0,AUTOPISTA GIRÓN            ,EL BUENO                                ,12/31/1899 03:45:00 PM,AGENTES DTB,Sur Occidente,Particular,Diurno,Sin restricción
01/13/2017 12:00:00 AM,CON MUERTOS    ,1,0,0,0,0,0,1,0,0,0,0,0,CALLE               ,TERRAZAS                                ,12/31/1899 07:30:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Nocturno,Sin restricción
01/13/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,0,0,0,CALLE               ,SAN LUIS                                ,12/31/1899 10:10:00 PM,AGENTES DTB,Provenza,Empresa,Nocturno,Sin restricción
01/13/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,LA AURORA                               ,12/31/1899 10:00:00 AM,AGENTES DTB,Oriental,Empresa,Diurno,Sin restricción
01/13/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,1,0,0,0,0,0,1,0,0,CARRERA             ,ANTIGUO CAMPESTRE                       ,12/31/1899 10:20:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Nocturno,Sin restricción
01/14/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,1,0,1,0,0,ANILLO VIAL ,CHIMITA                                 ,12/31/1899 01:55:00 PM,AGENTES DTB,Norte,Particular,Diurno,Sin restricción
01/14/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,SAN MIGUEL                              ,12/31/1899 07:00:00 PM,AGENTES DTB,La Concordia,Particular,Nocturno,Sin restricción
01/14/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,0,0,0,2,0,0,CALLE               ,COAVICONSA                              ,12/31/1899 08:45:00 PM,AGENTES DTB,Sur Occidente,Particular,Nocturno,Sin restricción
01/14/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,0,0,0,1,0,0,CARRERA             ,MIRAFLORES                              ,12/31/1899 11:40:00 PM,AGENTES DTB,Morrorrico,Particular,Nocturno,Sin restricción
01/14/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,LA CONCORDIA                            ,12/31/1899 08:45:00 AM,AGENTES DTB,La Concordia,Particular,Diurno,Sin restricción
01/14/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,1,0,0,0,0,0,0,0,0,CARRERA             ,SOTOMAYOR                               ,12/31/1899 12:30:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/14/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,1,0,1,0,0,0,0,0,0,CARRERA             ,LA CONCORDIA                            ,12/31/1899 12:50:00 PM,AGENTES DTB,La Concordia,Particular,Diurno,Sin restricción
01/14/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CALLE               ,LA AURORA                               ,12/31/1899 05:30:00 PM,AGENTES DTB,Oriental,Particular,Diurno,Sin restricción
01/14/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,CABECERA DEL LLANO                      ,12/31/1899 12:00:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/15/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,ANILLO VIAL ,CHIMITA                                 ,12/31/1899 05:35:00 PM,AGENTES DTB,Norte,Particular,Diurno,Sin restricción
01/15/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,SAN MIGUEL                              ,12/31/1899 09:30:00 AM,AGENTES DTB,La Concordia,Particular,Diurno,Sin restricción
01/15/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,0,0,0,CARRERA             ,CABECERA DEL LLANO                      ,12/31/1899 04:40:00 PM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/15/2017 12:00:00 AM,CON HERIDOS    ,1,1,0,0,0,0,0,0,0,0,0,0,CARRERA             ,PRADOS DEL MUTIS                        ,12/31/1899 04:40:00 PM,AGENTES DTB,Mutis,Particular,Diurno,Sin restricción
01/15/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CARRERA             ,DIAMANTE II                             ,12/31/1899 07:33:00 PM,AGENTES DTB,Provenza,Particular,Nocturno,Sin restricción
01/15/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,CABECERA DEL LLANO                      ,12/31/1899 08:00:00 AM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/15/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,0,0,0,0,0,0,0,0,2,ANILLO VIAL ,ZONA INDUSTRIAL                         ,12/31/1899 06:30:00 PM,AGENTES DTB,Occidental,Particular,Nocturno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,0,1,0,0,0,0,0,0,1,0,0,CARRERA             ,BOLIVAR                                 ,12/31/1899 07:15:00 AM,AGENTES DTB,Oriental,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,1,0,0,0,1,0,0,CARRERA             ,CONUCOS                                 ,12/31/1899 09:30:00 AM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,SANTA BARBARA                           ,12/31/1899 07:30:00 AM,AGENTES DTB,Lagos del Cacique,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,CARRERA             ,CABECERA DEL LLANO                      ,12/31/1899 08:00:00 AM,AGENTES DTB,Cabecera del Llano,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,1,0,0,0,0,1,0,0,AVENIDA Q SECA             ,ALARCON                                 ,12/31/1899 06:45:00 AM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,0,1,0,1,0,0,CALLE               ,ALVAREZ                                 ,12/31/1899 03:00:00 PM,AGENTES DTB,Oriental,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,0,0,0,1,0,0,CALLE               ,LOS COLORADOS                           ,12/31/1899 07:20:00 PM,AGENTES DTB,Norte,Particular,Nocturno,Sin restricción
01/16/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,1,0,0,0,0,0,CALLE               ,PORVENIR                                ,12/31/1899 12:40:00 PM,AGENTES DTB,Sur Occidente,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,0,0,0,0,0,1,0,0,1,0,0,CALLE               ,SAN LUIS                                ,12/31/1899 02:41:00 PM,AGENTES DTB,Provenza,Empresa,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,0,1,0,0,0,0,0,0,1,0,0,CARRERA             ,GAITAN                                  ,12/31/1899 04:10:00 PM,AGENTES DTB,Occidental,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,1,0,0,0,0,0,0,0,0,1,0,0,CALLE               ,NORTE BAJO                              ,12/31/1899 06:00:00 PM,AGENTES DTB,San Francisco,Particular,Diurno,Sin restricción
01/16/2017 12:00:00 AM,CON MUERTOS    ,1,0,0,0,0,1,0,0,0,0,0,0,CARRERA             ,CABECERA DEL LLANO                      ,12/31/1899 06:10:00 PM,AGENTES DTB,Cabecera del Llano,Empresa,Nocturno,Sin restricción
01/16/2017 12:00:00 AM,CON HERIDOS    ,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,CABECERA DEL LLANO                      ,12/31/1899 04:30:00 PM,AGENTES POLICIA NACIONAL                        ,Cabecera del Llano,Particular,Diurno,Sin restricción
01/17/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,1,0,0,0,ANILLO VIAL ,CHIMITA                                 ,12/31/1899 07:40:00 AM,AGENTES DTB,Norte,Particular,Diurno,Sin restricción
01/17/2017 12:00:00 AM,SOLO DAÑOS,0,0,0,2,0,0,0,0,0,0,0,0,CARRERA             ,FONTANA                                 ,12/31/1899 07:15:00 AM,AGENTES DTB,Provenza,Particular,Diurno,Sin restricción
01/17/2017 12:00:00 AM,SOLO DAÑOS,0,2,0,0,0,0,0,0,0,0,0,0,TRANSVERSAL         ,DIAMANTE II                             ,12/31/1899 05:30:00 AM,AGENTES DTB,Provenza,Particular,Nocturno,Sin restricción
01/17/2017 12:00:00 AM,SOLO DAÑOS,0,1,0,0,0,0,0,0,0,1,0,0,CALLE               ,MONTE REDONDO                           ,12/31/1899 08:00:00 AM,AGENTES DTB,Mutis,Particular,Diurno,Sin restricción
